Chrono;Fourn.;Article;UC;Prix brut;Validit
90;4010LM;A1244;Kg;Depuis le 02/07/2021, 3,1500 EUR/Kg;E
135;4010LSM;A1924;P;Depuis le 31/08/2021, 60,0000 EUR/SCH;E
135;4010LSM;A1925;P;Depuis le 31/08/2021, 7,0000 EUR/P;E
106;4010MADAR;A0583;Kg;Depuis le 16/07/2021, 9,3000 EUR/Kg;E
106;4010MADAR;A1497;Kg;Depuis le 16/07/2021, 13,8500 EUR/Kg;E
107;4010MAGHO;A0277;P;Depuis le 16/07/2021, 3,7200 EUR/BTE;E
107;4010MAGHO;A2549;P;Depuis le 01/02/2022, 0,3405 EUR/P;E
107;4010MAGHO;A2517;P;Depuis le 24/01/2022, 0,0548 EUR/P;E
107;4010MAGHO;A2550;P;Depuis le 31/01/2022, 0,0604 EUR/P;E
107;4010MAGHO;A2496;P;Depuis le 20/01/2022, 0,1140 EUR/P;E
107;4010MAGHO;A1500;P;Depuis le 16/07/2021, 10,0000 EUR/SCH;E
107;4010MAGHO;A1498;L;Depuis le 16/07/2021, 27,0000 EUR/BID;E
107;4010MAGHO;A1499;P;Depuis le 16/07/2021, 67,7900 EUR/COL;E
35;4010MAISON;A0570;Kg;Depuis le 09/06/2021, 18,7500 EUR/Kg;E
99;4010MANL;A0210;Kg;Depuis le 16/07/2021, 24,3000 EUR/Kg;E
99;4010MANL;A0436;L;Depuis le 05/07/2021, 22,5600 EUR/L;E
99;4010MANL;A0457;Kg;Depuis le 17/01/2022, 7,9170 EUR/Kg;E
99;4010MANL;A1491;L;Depuis le 16/07/2021, 83,3200 EUR/BID;E
99;4010MANL;A1492;L;Depuis le 16/07/2021, 92,5700 EUR/COL;E
99;4010MANL;A1505;P;Depuis le 17/01/2022, 172,4900 EUR/CAR;E
99;4010MANL;A1506;P;Depuis le 17/01/2022, 214,9000 EUR/CAR;E
99;4010MANL;A1508;Kg;Depuis le 20/07/2021, 34,7200 EUR/COL;E
99;4010MANL;A2088;Kg;Depuis le 05/07/2021, 30,6700 EUR/SAC;E
99;4010MANL;A2331;Kg;Depuis le 18/01/2022, 4,3358 EUR/Kg;E
99;4010MANL;A2456;P;Depuis le 12/01/2022, 34,1000 EUR/CAR;E
99;4010MANL;A2477;Kg;Depuis le 18/01/2022, 4,5240 EUR/Kg;E
99;4010MANL;A2478;Kg;Depuis le 18/01/2022, 2,6010 EUR/Kg;E
99;4010MANL;A2479;L;Depuis le 18/01/2022, 1,8660 EUR/L;E
99;4010MANL;A2480;Kg;Depuis le 18/01/2022, 4,4100 EUR/Kg;E
99;4010MANL;A2481;L;Depuis le 18/01/2022, 0,8475 EUR/L;E
99;4010MANL;A2482;Kg;Depuis le 18/01/2022, 3,6800 EUR/Kg;E
99;4010MANL;A2483;L;Depuis le 18/01/2022, 6,4400 EUR/L;E
99;4010MANL;A2484;L;Depuis le 18/01/2022, 0,0430 EUR/L;E
99;4010MANL;A2485;Kg;Depuis le 18/01/2022, 4,1200 EUR/Kg;E
99;4010MANL;A2486;Kg;Depuis le 18/01/2022, 18,8900 EUR/Kg;E
99;4010MANL;A2487;Kg;Depuis le 18/01/2022, 13,1950 EUR/Kg;E
181;4010MANUTA;A2435;P;Depuis le 07/01/2022, 10,4500 EUR/BTE;E
104;4010MARAIC;A1440;Kg;Depuis le 20/01/2022, 6,0000 EUR/Kg;E
104;4010MARAIC;A2226;Kg;Depuis le 20/01/2022, 6,0000 EUR/Kg;E
104;4010MARAIC;A1441;Kg;Depuis le 20/01/2022, 6,5000 EUR/Kg;E
104;4010MARAIC;A1493;Kg;Depuis le 20/01/2022, 6,2500 EUR/Kg;E
104;4010MARAIC;A1442;Kg;Depuis le 20/01/2022, 6,4000 EUR/Kg;E
129;4010MARIA;A0281;P;Depuis le 30/08/2021, 1,0000 EUR/P;E
178;4010MARRON;A2381;BTE;Depuis le 16/12/2021, 35,4000 EUR/BTE;E
86;4010MARTIN;A1069;P;Depuis le 01/07/2021, 0,3100 EUR/P;E
86;4010MARTIN;A1070;P;Depuis le 01/07/2021, 0,2600 EUR/P;E
86;4010MARTIN;A1071;P;Depuis le 01/07/2021, 0,2600 EUR/P;E
49;4010MAST;A0282;Kg;Depuis le 01/01/2022, 4,5000 EUR/SCH;E
49;4010MAST;A2450;Kg;Depuis le 12/01/2022, 8,9500 EUR/Kg;E
49;4010MAST;A1856;Kg;Depuis le 30/08/2021, 9,0000 EUR/Kg;E
49;4010MAST;A0607;Kg;Depuis le 19/07/2021, 1,8700 EUR/Kg;E
49;4010MAST;A2354;Kg;Depuis le 09/12/2021, 10,9000 EUR/Kg;E
49;4010MAST;A2355;Kg;Depuis le 09/12/2021, 10,9000 EUR/Kg;E
49;4010MAST;A2235;Kg;Depuis le 01/01/2022, 15,9000 EUR/Kg;E
49;4010MAST;A2335;Kg;Depuis le 01/01/2022, 14,5000 EUR/Kg;E
49;4010MAST;A2336;Kg;Depuis le 01/01/2022, 12,9000 EUR/Kg;E
49;4010MAST;A1503;Kg;Depuis le 01/01/2022, 6,9000 EUR/Kg;E
49;4010MAST;A0488;Kg;Depuis le 01/01/2022, 2,4000 EUR/Kg;E
49;4010MAST;A1857;Kg;Depuis le 30/08/2021, 12,5000 EUR/Kg;E
49;4010MAST;A1501;Kg;Depuis le 01/01/2022, 27,5000 EUR/Kg;E
49;4010MAST;A1789;Kg;Depuis le 01/01/2022, 3,9000 EUR/U;E
49;4010MAST;A1850;Kg;Depuis le 01/01/2022, 14,5000 EUR/Kg;E
49;4010MAST;A0771;Kg;Depuis le 01/01/2022, 3,5000 EUR/Kg;E
49;4010MAST;A2083;Kg;Depuis le 01/01/2022, 4,1000 EUR/Kg;E
49;4010MAST;A1316;Kg;Depuis le 19/07/2021, 3,6000 EUR/Kg;E
49;4010MAST;A1854;Kg;Depuis le 30/08/2021, 7,6000 EUR/Kg;E
49;4010MAST;A1855;Kg;Depuis le 30/08/2021, 9,0000 EUR/Kg;E
49;4010MAST;A1852;Kg;Depuis le 30/08/2021, 7,6000 EUR/Kg;E
49;4010MAST;A1853;Kg;Depuis le 30/08/2021, 9,9000 EUR/Kg;E
49;4010MAST;A1851;Kg;Depuis le 30/08/2021, 6,8000 EUR/Kg;E
49;4010MAST;A0881;Kg;Depuis le 01/01/2022, 2,9500 EUR/Kg;E
49;4010MAST;A1858;Kg;Depuis le 30/08/2021, 4,5000 EUR/Kg;E
49;4010MAST;A0283;Kg;Depuis le 01/01/2022, 5,1500 EUR/Kg;E
49;4010MAST;A0284;Kg;Depuis le 30/08/2021, 4,8500 EUR/Kg;E
49;4010MAST;A1859;SCH;Depuis le 30/08/2021, 8,5000 EUR/SCH;E
49;4010MAST;A1502;Kg;Depuis le 19/07/2021, 6,4000 EUR/Kg;E
151;4010MATINE;A2022;P;Depuis le 08/09/2021, 4,8000 EUR/PLQ;E
152;4010MAXIFR;A2023;Kg;Depuis le 08/09/2021, 127,2000 EUR/CAR;E
152;4010MAXIFR;A2024;Kg;Depuis le 08/09/2021, 127,2000 EUR/CAR;E
152;4010MAXIFR;A2025;Kg;Depuis le 08/09/2021, 127,2000 EUR/CAR;E
152;4010MAXIFR;A2026;Kg;Depuis le 08/09/2021, 106,0000 EUR/CAR;E
175;4010METRO;A0170;Kg;Depuis le 06/12/2021, 6,0000 EUR/Kg;E
68;4010MILHE;A0907;P;Depuis le 24/06/2021, 17,6000 EUR/SCH;E
68;4010MILHE;A1393;P;Depuis le 07/07/2021, 0,6500 EUR/P;E
68;4010MILHE;A0286;P;Depuis le 07/07/2021, 0,0710 EUR/P;E
68;4010MILHE;A1394;P;Depuis le 07/07/2021, 0,0746 EUR/P;E
68;4010MILHE;A0140;P;Depuis le 07/07/2021, 0,1030 EUR/P;E
68;4010MILHE;A2081;P;Depuis le 07/07/2021, 0,1030 EUR/P;E
68;4010MILHE;A1507;P;Depuis le 21/07/2021, 82,5000 EUR/CAR;E
68;4010MILHE;A1515;Kg;Depuis le 21/07/2021, 120,0000 EUR/Kg;E
34;4010MINA;A0279;Kg;Depuis le 09/06/2021, 6,9000 EUR/Kg;E
34;4010MINA;A0568;Kg;Depuis le 09/06/2021, 5,9000 EUR/Kg;E
34;4010MINA;A0569;Kg;Depuis le 09/06/2021, 5,9000 EUR/Kg;E
24;4010MOUL;A2146;Kg;Depuis le 01/02/2022, 4,8000 EUR/Kg;E
24;4010MOUL;A0290;P;Depuis le 01/02/2022, 0,2293 EUR/P;E
24;4010MOUL;A2147;P;Depuis le 01/02/2022, 0,0124 EUR/P;E
24;4010MOUL;A2148;P;Depuis le 01/02/2022, 0,0256 EUR/P;E
24;4010MOUL;A2150;P;Depuis le 01/02/2022, 0,0140 EUR/P;E
24;4010MOUL;A2149;P;Depuis le 01/02/2022, 0,0152 EUR/P;E
24;4010MOUL;A0291;Kg;Depuis le 09/02/2022, 1,0100 EUR/Kg;E
24;4010MOUL;A2154;Kg;Depuis le 01/02/2022, 1,2450 EUR/Kg;E
24;4010MOUL;A0292;Kg;Depuis le 01/02/2022, 0,9700 EUR/Kg;E
24;4010MOUL;A0293;Kg;Depuis le 09/06/2021, 2,8000 EUR/Kg;E
24;4010MOUL;A2155;Kg;Depuis le 01/02/2022, 1,1200 EUR/Kg;E
24;4010MOUL;A0294;Kg;Depuis le 01/02/2022, 0,8500 EUR/Kg;E
24;4010MOUL;A0295;Kg;Depuis le 01/02/2022, 1,1800 EUR/Kg;E
24;4010MOUL;A0537;Kg;Depuis le 09/06/2021, 2,4250 EUR/Kg;E
24;4010MOUL;A0536;Kg;Depuis le 01/02/2022, 2,6550 EUR/Kg;E
24;4010MOUL;A0211;Kg;Depuis le 09/06/2021, 17,9700 EUR/SAC;E
24;4010MOUL;A0538;Kg;Depuis le 01/02/2022, 5,2400 EUR/Kg;E
24;4010MOUL;A2145;Kg;Depuis le 01/02/2022, 2,5000 EUR/Kg;E
24;4010MOUL;A1443;Kg;Depuis le 12/07/2021, 3,6000 EUR/Kg;E
24;4010MOUL;A0296;Kg;Depuis le 01/02/2022, 3,2000 EUR/Kg;E
24;4010MOUL;A2156;Kg;Depuis le 01/02/2022, 2,5000 EUR/Kg;E
24;4010MOUL;A2157;Kg;Depuis le 01/02/2022, 2,9500 EUR/Kg;E
24;4010MOUL;A0073;P;Depuis le 01/02/2022, 0,0484 EUR/P;E
24;4010MOUL;A0297;Kg;Depuis le 01/02/2022, 6,4000 EUR/Kg;E
24;4010MOUL;A2553;P;Depuis le 02/02/2022, 0,6820 EUR/P;E
24;4010MOUL;A2151;P;Depuis le 01/02/2022, 0,1800 EUR/P;E
24;4010MOUL;A2152;P;Depuis le 07/10/2021, 15,0000 EUR/COL;E
24;4010MOUL;A0255;Kg;Depuis le 01/02/2022, 0,6000 EUR/Kg;E
24;4010MOUL;A0424;Kg;Depuis le 09/02/2022, 1,3000 EUR/Kg;E
24;4010MOUL;A2153;Kg;Depuis le 01/02/2022, 1,3000 EUR/Kg;E
24;4010MOUL;A1002;U;Depuis le 01/02/2022, 4,9100 EUR/U;E
115;4010NATIV;A0161;Kg;Depuis le 23/07/2021, 2,5000 EUR/Kg;E
115;4010NATIV;A0149;Kg;Depuis le 23/07/2021, 1,0000 EUR/Kg;E
123;4010NEPRES;A2301;P;Depuis le 24/11/2021, 0,4800 EUR/P;E
123;4010NEPRES;A2302;P;Depuis le 24/11/2021, 0,4800 EUR/P;E
123;4010NEPRES;A1776;BTE;Depuis le 23/08/2021, 24,4900 EUR/BTE;E
123;4010NEPRES;A1777;BTE;Depuis le 23/08/2021, 24,4900 EUR/BTE;E
123;4010NEPRES;A1779;BTE;Depuis le 23/08/2021, 24,4900 EUR/BTE;E
123;4010NEPRES;A2035;BTE;Depuis le 08/09/2021, 24,4900 EUR/BTE;E
123;4010NEPRES;A2520;P;Depuis le 25/01/2022, 18,4300 EUR/BO;E
123;4010NEPRES;A2305;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
123;4010NEPRES;A2303;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
123;4010NEPRES;A2307;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
123;4010NEPRES;A2304;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
123;4010NEPRES;A2306;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
123;4010NEPRES;A2309;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
123;4010NEPRES;A2036;BTE;Depuis le 08/09/2021, 24,4900 EUR/BTE;E
123;4010NEPRES;A1778;BTE;Depuis le 23/08/2021, 24,4900 EUR/BTE;E
123;4010NEPRES;A2308;P;Depuis le 24/11/2021, 0,0000 EUR/P;E
130;4010NEROLI;A1860;L;Depuis le 30/08/2021, 35,7000 EUR/L;E
131;4010NJE;A0164;Kg;Depuis le 30/08/2021, 2,3000 EUR/Kg;E
131;4010NJE;A2359;SAC;Depuis le 22/12/2021, 1,5000 EUR/Kg;E
50;4010OVOC;A0299;Kg;Depuis le 17/06/2021, 3,9000 EUR/KG;E
50;4010OVOC;A1790;Kg;Depuis le 26/08/2021, 4,7750 EUR/Kg;E
50;4010OVOC;A1927;Kg;Depuis le 01/10/2021, 5,3300 EUR/KG;E
50;4010OVOC;A0300;Kg;Depuis le 17/06/2021, 3,7150 EUR/KG;E
50;4010OVOC;A0301;Kg;Depuis le 17/06/2021, 7,9900 EUR/KG;E
50;4010OVOC;A0302;Kg;Depuis le 17/06/2021, 7,6150 EUR/KG;E
50;4010OVOC;A0303;P;Depuis le 17/06/2021, 35,5000 EUR/SO;E
50;4010OVOC;A0304;P;Depuis le 17/06/2021, 18,9200 EUR/SO;E
50;4010OVOC;A1928;P;Depuis le 01/10/2021, 8,7500 EUR/SO;E
50;4010OVOC;A0305;Kg;Depuis le 17/06/2021, 4,3320 EUR/Kg;E
50;4010OVOC;A0306;Kg;Depuis le 17/06/2021, 4,0570 EUR/KG;E
50;4010OVOC;A1926;Kg;Depuis le 01/10/2021, 4,0570 EUR/KG;E
100;4010PAFSIO;A1313;Kg;Depuis le 05/07/2021, 2,7000 EUR/Kg;E
100;4010PAFSIO;A1314;Kg;Depuis le 05/07/2021, 2,4900 EUR/Kg;E
100;4010PAFSIO;A1315;Kg;Depuis le 05/07/2021, 2,6000 EUR/Kg;E
100;4010PAFSIO;A1318;Kg;Depuis le 05/07/2021, 2,4000 EUR/Kg;E
100;4010PAFSIO;A2077;Kg;Depuis le 05/07/2021, 2,9100 EUR/Kg;E
100;4010PAFSIO;A0466;Kg;Depuis le 05/07/2021, 4,2000 EUR/Kg;E
100;4010PAFSIO;A1317;Kg;Depuis le 05/07/2021, 4,1600 EUR/Kg;E
116;4010PATOUM;A1533;Kg;Depuis le 23/07/2021, 18,0000 EUR/Kg;E
76;4010PECHE;A0961;Kg;Depuis le 25/06/2021, 12,9500 EUR/Kg;E
76;4010PECHE;A1847;Kg;Depuis le 30/08/2021, 8,9500 EUR/Kg;E
76;4010PECHE;A1531;Kg;Depuis le 23/07/2021, 9,0000 EUR/Kg;E
76;4010PECHE;A1532;Kg;Depuis le 23/07/2021, 8,9500 EUR/Kg;E
76;4010PECHE;A0583;Kg;Depuis le 12/01/2022, 12,2000 EUR/Kg;E
69;4010PHOEN;A0908;U;Depuis le 24/06/2021, 4,8000 EUR/PAK;E
69;4010PHOEN;A2231;U;Depuis le 08/11/2021, 4,7000 EUR/PAK;E
69;4010PHOEN;A2195;U;Depuis le 19/10/2021, 15,1100 EUR/PAK;E
69;4010PHOEN;A2177;U;Depuis le 15/10/2021, 3,0200 EUR/PAK;E
69;4010PHOEN;A1791;U;Depuis le 26/08/2021, 6,6800 EUR/PAK;E
69;4010PHOEN;A2179;U;Depuis le 15/10/2021, 3,7000 EUR/PAK;E
69;4010PHOEN;A1792;U;Depuis le 26/08/2021, 3,0300 EUR/PAK;E
70;4010PLV;A0077;P;Depuis le 30/08/2021, 17,9500 EUR/PQT;E
70;4010PLV;A0311;P;Depuis le 01/01/2022, 81,4500 EUR/CAR;E
70;4010PLV;A0312;P;Depuis le 01/01/2022, 45,9500 EUR/CAR;E
70;4010PLV;A0314;P;Depuis le 01/01/2022, 78,7200 EUR/CAR;E
70;4010PLV;A0318;P;Depuis le 01/01/2022, 5,0500 EUR/SCH;E
70;4010PLV;A0319;P;Depuis le 01/01/2022, 30,8000 EUR/SCH;E
70;4010PLV;A0320;P;Depuis le 01/01/2022, 10,9500 EUR/SCH;E
70;4010PLV;A0321;P;Depuis le 06/07/2021, 9,6000 EUR/SCH;E
70;4010PLV;A0322;P;Depuis le 24/06/2021, 19,9500 EUR/P;E
70;4010PLV;A0323;P;Depuis le 01/01/2022, 1,1100 EUR/P;E
70;4010PLV;A0679;P;Depuis le 22/12/2021, 14,7500 EUR/SCH;E
70;4010PLV;A0909;P;Depuis le 01/01/2022, 6,8000 EUR/SCH;E
70;4010PLV;A0910;P;Depuis le 08/07/2021, 10,8000 EUR/SCH;E
70;4010PLV;A0911;P;Depuis le 01/01/2022, 12,5500 EUR/SCH;E
70;4010PLV;A1333;P;Depuis le 06/07/2021, 21,9500 EUR/SCH;E
70;4010PLV;A1334;P;Depuis le 06/07/2021, 9,9500 EUR/SCH;E
70;4010PLV;A1335;P;Depuis le 06/07/2021, 6,3500 EUR/SCH;E
70;4010PLV;A1336;P;Depuis le 06/07/2021, 4,2000 EUR/SCH;E
70;4010PLV;A1337;P;Depuis le 06/07/2021, 16,9500 EUR/SCH;E
70;4010PLV;A1338;P;Depuis le 01/01/2022, 21,4500 EUR/SCH;E
70;4010PLV;A1339;P;Depuis le 01/01/2022, 29,4500 EUR/SCH;E
70;4010PLV;A1340;P;Depuis le 01/01/2022, 17,6500 EUR/SCH;E
70;4010PLV;A1345;P;Depuis le 01/01/2022, 18,1500 EUR/SCH;E
70;4010PLV;A1346;P;Depuis le 01/01/2022, 26,8000 EUR/SCH;E
70;4010PLV;A1347;P;Depuis le 01/01/2022, 14,3500 EUR/SCH;E
70;4010PLV;A1348;P;Depuis le 01/01/2022, 15,6000 EUR/SCH;E
70;4010PLV;A1349;P;Depuis le 01/01/2022, 15,6000 EUR/SCH;E
70;4010PLV;A1350;P;Depuis le 06/07/2021, 19,9500 EUR/SCH;E
70;4010PLV;A1351;P;Depuis le 01/01/2022, 11,7000 EUR/SCH;E
70;4010PLV;A1352;P;Depuis le 01/01/2022, 11,7000 EUR/SCH;E
70;4010PLV;A1353;P;Depuis le 01/01/2022, 11,7000 EUR/SCH;E
70;4010PLV;A1354;P;Depuis le 06/07/2021, 11,9500 EUR/SCH;E
70;4010PLV;A1355;P;Depuis le 01/01/2022, 6,2500 EUR/SCH;E
70;4010PLV;A1356;P;Depuis le 06/07/2021, 13,9500 EUR/SCH;E
70;4010PLV;A1357;P;Depuis le 06/07/2021, 17,5000 EUR/SCH;E
70;4010PLV;A1358;P;Depuis le 06/07/2021, 89,0000 EUR/CAR;E
70;4010PLV;A1359;P;Depuis le 06/07/2021, 12,9500 EUR/SCH;E
70;4010PLV;A1360;P;Depuis le 06/07/2021, 89,0000 EUR/CAR;E
70;4010PLV;A1361;P;Depuis le 06/07/2021, 99,0000 EUR/CAR;E
70;4010PLV;A1362;P;Depuis le 01/01/2022, 21,5000 EUR/SCH;E
70;4010PLV;A1363;P;Depuis le 01/01/2022, 9,8000 EUR/SCH;E
70;4010PLV;A1364;P;Depuis le 06/07/2021, 2,5000 EUR/SCH;E
70;4010PLV;A1365;P;Depuis le 06/07/2021, 3,2500 EUR/SCH;E
70;4010PLV;A1366;P;Depuis le 01/01/2022, 4,4000 EUR/SCH;E
70;4010PLV;A1367;P;Depuis le 01/01/2022, 3,1000 EUR/SCH;E
70;4010PLV;A1368;P;Depuis le 01/01/2022, 11,4000 EUR/SCH;E
70;4010PLV;A1369;P;Depuis le 06/07/2021, 112,0000 EUR/CAR;E
70;4010PLV;A1370;P;Depuis le 06/07/2021, 84,0000 EUR/CAR;E
70;4010PLV;A1371;P;Depuis le 06/07/2021, 125,0000 EUR/CAR;E
70;4010PLV;A1372;P;Depuis le 06/07/2021, 94,0000 EUR/CAR;E
70;4010PLV;A1373;P;Depuis le 06/07/2021, 49,9500 EUR/CAR;E
70;4010PLV;A1374;P;Depuis le 06/07/2021, 8,9500 EUR/SCH;E
70;4010PLV;A1375;P;Depuis le 01/01/2022, 14,5500 EUR/SCH;E
70;4010PLV;A1376;P;Depuis le 01/01/2022, 17,3000 EUR/SCH;E
70;4010PLV;A1377;P;Depuis le 22/12/2021, 12,5000 EUR/SCH;E
70;4010PLV;A1378;P;Depuis le 06/07/2021, 8,4500 EUR/SCH;E
70;4010PLV;A1379;P;Depuis le 06/07/2021, 29,7500 EUR/CAR;E
70;4010PLV;A1380;P;Depuis le 01/01/2022, 30,3500 EUR/SCH;E
70;4010PLV;A1381;P;Depuis le 06/07/2021, 44,9500 EUR/CAR;E
70;4010PLV;A1382;P;Depuis le 06/07/2021, 38,9500 EUR/CAR;E
70;4010PLV;A1383;P;Depuis le 06/07/2021, 14,3000 EUR/SCH;E
70;4010PLV;A1384;P;Depuis le 01/01/2022, 17,2000 EUR/SCH;E
70;4010PLV;A1385;P;Depuis le 01/01/2022, 11,9500 EUR/SCH;E
70;4010PLV;A1386;P;Depuis le 01/01/2022, 11,9500 EUR/SCH;E
70;4010PLV;A1387;P;Depuis le 01/01/2022, 11,9500 EUR/SCH;E
70;4010PLV;A1388;P;Depuis le 01/01/2022, 74,2500 EUR/CAR;E
70;4010PLV;A1389;P;Depuis le 07/07/2021, 3,4000 EUR/SCH;E
70;4010PLV;A1390;P;Depuis le 07/07/2021, 18,9500 EUR/SCH;E
70;4010PLV;A1395;P;Depuis le 08/07/2021, 12,9500 EUR/CAR;E
70;4010PLV;A1396;P;Depuis le 01/01/2022, 16,7500 EUR/SCH;E
70;4010PLV;A1397;P;Depuis le 01/01/2022, 9,3000 EUR/SCH;E
70;4010PLV;A1398;P;Depuis le 01/01/2022, 13,0500 EUR/SCH;E
70;4010PLV;A1399;P;Depuis le 01/01/2022, 7,4500 EUR/SCH;E
70;4010PLV;A1400;P;Depuis le 08/07/2021, 34,9500 EUR/SCH;E
70;4010PLV;A1401;P;Depuis le 01/01/2022, 25,9500 EUR/SCH;E
70;4010PLV;A1402;P;Depuis le 01/01/2022, 17,2000 EUR/SCH;E
70;4010PLV;A1403;P;Depuis le 08/07/2021, 9,3000 EUR/SCH;E
70;4010PLV;A1404;P;Depuis le 08/07/2021, 9,3000 EUR/SCH;E
70;4010PLV;A1405;P;Depuis le 08/07/2021, 9,3000 EUR/SCH;E
70;4010PLV;A1406;P;Depuis le 01/01/2022, 11,9500 EUR/SCH;E
70;4010PLV;A1407;P;Depuis le 01/01/2022, 11,9500 EUR/SCH;E
70;4010PLV;A1408;P;Depuis le 01/01/2022, 11,9500 EUR/SCH;E
70;4010PLV;A1409;P;Depuis le 08/07/2021, 19,7500 EUR/SCH;E
70;4010PLV;A1410;P;Depuis le 08/07/2021, 17,9500 EUR/SCH;E
70;4010PLV;A1411;P;Depuis le 08/07/2021, 21,9500 EUR/SCH;E
70;4010PLV;A1412;P;Depuis le 08/07/2021, 14,9500 EUR/SCH;E
70;4010PLV;A1413;P;Depuis le 01/01/2022, 25,1000 EUR/SCH;E
70;4010PLV;A1414;P;Depuis le 01/01/2022, 14,3500 EUR/SCH;E
70;4010PLV;A1447;P;Depuis le 15/07/2021, 15,9500 EUR/BTE;E
70;4010PLV;A1448;P;Depuis le 15/07/2021, 15,9500 EUR/BTE;E
70;4010PLV;A1449;Kg;Depuis le 15/07/2021, 25,9500 EUR/Kg;E
70;4010PLV;A1612;P;Depuis le 01/01/2022, 8,7500 EUR/SCH;E
70;4010PLV;A1782;P;Depuis le 10/02/2022, 0,0923 EUR/P;E
70;4010PLV;A1809;P;Depuis le 27/08/2021, 44,5000 EUR/SCH;E
70;4010PLV;A1861;P;Depuis le 30/08/2021, 25,9500 EUR/SCH;E
70;4010PLV;A1862;SCH;Depuis le 30/08/2021, 19,9500 EUR/SCH;E
70;4010PLV;A1863;P;Depuis le 30/08/2021, 19,2500 EUR/PQT;E
70;4010PLV;A1864;P;Depuis le 30/08/2021, 19,9500 EUR/SCH;E
70;4010PLV;A1865;P;Depuis le 01/01/2022, 25,9500 EUR/SCH;E
70;4010PLV;A1866;P;Depuis le 30/08/2021, 26,2500 EUR/SCH;E
70;4010PLV;A1867;P;Depuis le 30/08/2021, 13,4000 EUR/SCH;E
70;4010PLV;A1868;P;Depuis le 30/08/2021, 15,5000 EUR/SCH;E
70;4010PLV;A1869;P;Depuis le 30/08/2021, 17,5000 EUR/SCH;E
70;4010PLV;A1870;P;Depuis le 30/08/2021, 20,7500 EUR/SCH;E
70;4010PLV;A2206;P;Depuis le 22/10/2021, 15,7500 EUR/SCH;E
70;4010PLV;A2210;P;Depuis le 01/01/2022, 16,3500 EUR/SCH;E
70;4010PLV;A2211;P;Depuis le 01/01/2022, 0,0202 EUR/P;E
70;4010PLV;A2212;P;Depuis le 01/01/2022, 0,0336 EUR/P;E
70;4010PLV;A2369;P;Depuis le 01/01/2022, 19,0500 EUR/SCH;E
70;4010PLV;A2369;P;Depuis le 15/12/2021, 0,9425 EUR/P;E
70;4010PLV;A2402;P;Depuis le 11/01/2022, 0,9890 EUR/P;E
70;4010PLV;A2402;P;Depuis le 11/01/2022, 0,7040 EUR/P;E
70;4010PLV;A2414;P;Depuis le 28/12/2021, 0,2495 EUR/P;E
70;4010PLV;A2415;P;Depuis le 28/12/2021, 0,3195 EUR/P;E
70;4010PLV;A2437;P;Depuis le 07/01/2022, 17,5000 EUR/SCH;E
70;4010PLV;A2551;P;Depuis le 01/02/2022, 0,9283 EUR/P;E
72;4010POIS;A0914;Kg;Depuis le 24/06/2021, 15,5000 EUR/Kg;E
72;4010POIS;A1439;Kg;Depuis le 09/07/2021, 15,5000 EUR/Kg;E
72;4010POIS;A0913;Kg;Depuis le 09/07/2021, 8,0000 EUR/Kg;E
72;4010POIS;A0327;Kg;Depuis le 31/08/2021, 15,5000 EUR/Kg;E
72;4010POIS;A0328;Kg;Depuis le 24/06/2021, 13,5000 EUR/Kg;E
72;4010POIS;A0330;Kg;Depuis le 24/06/2021, 14,9000 EUR/Kg;E
72;4010POIS;A0915;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0916;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0917;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0918;Kg;Depuis le 24/06/2021, 70,0000 EUR/Kg;E
72;4010POIS;A0919;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0920;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0921;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0922;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0923;Kg;Depuis le 24/06/2021, 7,0000 EUR/Kg;E
72;4010POIS;A0924;Kg;Depuis le 24/06/2021, 10,0000 EUR/Kg;E
71;4010PREST;A0912;Kg;Depuis le 24/06/2021, 9,5100 EUR/Kg;E
71;4010PREST;A2249;Kg;Depuis le 16/11/2021, 105,0000 EUR/COL;E
71;4010PREST;A0277;P;Depuis le 30/08/2021, 0,0670 EUR/P;E
71;4010PREST;A0913;Kg;Depuis le 24/06/2021, 8,0000 EUR/Kg;E
180;4010PRIME;A2401;P;Depuis le 22/12/2021, 0,8100 EUR/P;E
180;4010PRIME;A2402;P;Depuis le 22/12/2021, 0,7600 EUR/P;E
74;4010PRO;A2350;RLX;Depuis le 08/12/2021, 18,6100 EUR/RLX;E
74;4010PRO;A2475;Kg;Depuis le 01/02/2022, 9,1800 EUR/Kg;E
